%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
149.0, 187500.0, -31460.460300500432, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91295.52141374606, 0.014, -0.024, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396164896E9, 0.0, 2024-06-01 03:33:59.616
150.0, 187500.0, -31445.082300315178, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91303.34452430542, 0.014, -0.024, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616502E9, 0.0, 2024-06-01 03:33:59.616
151.0, 187500.0, -31445.775204393292, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91299.7011899592, 0.014, -0.024, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616514E9, 0.0, 2024-06-01 03:33:59.616
152.0, 187500.0, -31455.185288808978, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91290.38051252134, 0.014, -0.024, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396165369E9, 0.0, 2024-06-01 03:33:59.616
153.0, 187500.0, -31459.901506889048, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91312.06170464298, 0.014, -0.024, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396165488E9, 0.0, 2024-06-01 03:33:59.616
154.0, 187500.0, -31435.448698454944, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91313.13458837684, 0.014, -0.024, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396165607E9, 0.0, 2024-06-01 03:33:59.616
155.0, 187500.0, -31431.60419840863, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91304.66327722828, 0.014, -0.024, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396165729E9, 0.0, 2024-06-01 03:33:59.616
156.0, 187500.0, -31446.490460215864, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91293.17448057825, 0.012, -0.026000000000000002, 0.984, 192.0, 0.0, 96.0, 255.0, 48.0, 30.0, 192.0, 0.0, 0.0, 0.0, 1.7172380396165848E9, 0.0, 2024-06-01 03:33:59.616
157.0, 187500.0, -31452.79365215226, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91284.83727989641, 0.012, -0.026000000000000002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396165972E9, 0.0, 2024-06-01 03:33:59.616
158.0, 187500.0, -31437.236838011366, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91290.31345728796, 0.012, -0.026000000000000002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616609E9, 0.0, 2024-06-01 03:33:59.616
159.0, 187500.0, -31429.436079196465, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91290.73814043262, 0.012, -0.026000000000000002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616621E9, 0.0, 2024-06-01 03:33:59.616
160.0, 187500.0, -31439.047329312245, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91287.58654446442, 0.012, -0.026000000000000002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396166327E9, 0.0, 2024-06-01 03:33:59.616
161.0, 187500.0, -31445.574038693198, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91295.27554455705, 0.012, -0.026000000000000002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396166449E9, 0.0, 2024-06-01 03:33:59.616
162.0, 187500.0, -31439.22614326789, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91296.52724224655, 0.012, -0.026000000000000002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396166565E9, 0.0, 2024-06-01 03:33:59.616
163.0, 187500.0, -31436.342768233153, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91294.73910269012, 0.012, -0.026000000000000002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396166685E9, 0.0, 2024-06-01 03:33:59.616
164.0, 187500.0, -31444.903486359537, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91295.58846897942, 0.012, -0.026000000000000002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396166804E9, 0.0, 2024-06-01 03:33:59.616
165.0, 187500.0, -31444.903486359537, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91296.1025591019, 0.012, -0.026000000000000002, 0.984, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616692E9, 0.0, 2024-06-01 03:33:59.616
166.0, 187500.0, -31435.292236243757, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91295.02967536804, 0.016, -0.024, 0.982, 192.0, 0.0, 128.0, 255.0, 64.0, 30.0, 176.0, 0.0, 0.0, 0.0, 1.717238039616704E9, 0.0, 2024-06-01 03:33:59.616
167.0, 187500.0, -31427.55853266222, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91288.92764913174, 0.016, -0.024, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396167247E9, 0.0, 2024-06-01 03:33:59.616
168.0, 187500.0, -31427.49147742885, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91281.66333218376, 0.016, -0.024, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616737E9, 0.0, 2024-06-01 03:33:59.616
169.0, 187500.0, -31430.151335019036, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91282.08801532841, 0.016, -0.024, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396167486E9, 0.0, 2024-06-01 03:33:59.616
170.0, 187500.0, -31423.490515171354, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91269.79455587799, 0.016, -0.024, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396167605E9, 0.0, 2024-06-01 03:33:59.616
171.0, 187500.0, -31421.232988981366, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91276.50007921459, 0.016, -0.024, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396167724E9, 0.0, 2024-06-01 03:33:59.616
172.0, 187500.0, -31427.044442539747, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91284.65846594078, 0.016, -0.024, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616784E9, 0.0, 2024-06-01 03:33:59.616
173.0, 187500.0, -31435.89573334405, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91279.7410821606, 0.016, -0.024, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616796E9, 0.0, 2024-06-01 03:33:59.616
174.0, 187500.0, -31434.956960076925, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91285.9995706081, 0.016, -0.024, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616808E9, 0.0, 2024-06-01 03:33:59.616
175.0, 187500.0, -31431.2689222418, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91294.56028873447, 0.016, -0.024, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396168199E9, 0.0, 2024-06-01 03:33:59.616
176.0, 187500.0, -31433.057061798223, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91298.38243703633, 0.014, -0.022, 0.982, 192.0, 0.0, 112.0, 255.0, 80.0, 30.0, 176.0, 0.0, 0.0, 0.0, 1.7172380396168318E9, 0.0, 2024-06-01 03:33:59.616
177.0, 187500.0, -31438.17561127849, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91293.42034976726, 0.014, -0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396168442E9, 0.0, 2024-06-01 03:33:59.616
178.0, 187500.0, -31435.538105432763, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91292.3027625445, 0.014, -0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616856E9, 0.0, 2024-06-01 03:33:59.616
179.0, 187500.0, -31427.424422195487, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91295.38730327932, 0.014, -0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616868E9, 0.0, 2024-06-01 03:33:59.616
180.0, 187500.0, -31425.926855316982, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91293.73327418962, 0.014, -0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71723803961688E9, 0.0, 2024-06-01 03:33:59.616
181.0, 187500.0, -31425.010433794312, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91283.8985066293, 0.014, -0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396168916E9, 0.0, 2024-06-01 03:33:59.616
182.0, 187500.0, -31428.74317511835, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91278.8470123824, 0.014, -0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396169116E9, 0.0, 2024-06-01 03:33:59.616
183.0, 187500.0, -31427.08914602866, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91293.5991637229, 0.014, -0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396169236E9, 0.0, 2024-06-01 03:33:59.616
184.0, 187500.0, -31425.815096594706, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91297.30955330248, 0.014, -0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396169355E9, 0.0, 2024-06-01 03:33:59.616
185.0, 187500.0, -31428.832582096173, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91292.01218986657, 0.014, -0.022, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396169474E9, 0.0, 2024-06-01 03:33:59.616
186.0, 187500.0, -31428.92198907399, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91285.35137001889, 0.016, -0.02, 0.988, 192.0, 0.0, 128.0, 255.0, 96.0, 30.0, 224.0, 0.0, 0.0, 0.0, 1.717238039616959E9, 0.0, 2024-06-01 03:33:59.616
187.0, 187500.0, -31426.776221606284, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91286.33484677493, 0.016, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396169717E9, 0.0, 2024-06-01 03:33:59.616
188.0, 187500.0, -31423.691680871452, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91288.9947043651, 0.016, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039616984E9, 0.0, 2024-06-01 03:33:59.616
189.0, 187500.0, -31431.090108286156, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91277.30474201498, 0.016, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396169958E9, 0.0, 2024-06-01 03:33:59.616
190.0, 187500.0, -31439.092032801156, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91274.8907536138, 0.016, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396170075E9, 0.0, 2024-06-01 03:33:59.617
191.0, 187500.0, -31427.580884406674, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91292.88390790032, 0.016, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396170197E9, 0.0, 2024-06-01 03:33:59.617
192.0, 187500.0, -31418.774297091284, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91304.19389059472, 0.016, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396170316E9, 0.0, 2024-06-01 03:33:59.617
193.0, 187500.0, -31424.74221286085, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91303.88096617234, 0.016, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396170435E9, 0.0, 2024-06-01 03:33:59.617
194.0, 187500.0, -31428.251436740335, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91295.94609689071, 0.016, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396170552E9, 0.0, 2024-06-01 03:33:59.617
195.0, 187500.0, -31426.351538461633, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91295.65552421278, 0.016, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039617067E9, 0.0, 2024-06-01 03:33:59.617
196.0, 187500.0, -31426.776221606284, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91302.42810278274, 0.014, -0.026000000000000002, 0.986, 192.0, 0.0, 112.0, 255.0, 48.0, 30.0, 208.0, 0.0, 0.0, 0.0, 1.7172380396170793E9, 0.0, 2024-06-01 03:33:59.617
197.0, 187500.0, -31426.351538461633, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91288.59237296491, 0.014, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396170917E9, 0.0, 2024-06-01 03:33:59.617
198.0, 187500.0, -31433.772317620795, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91282.0433118395, 0.014, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396171112E9, 0.0, 2024-06-01 03:33:59.617
199.0, 187500.0, -31432.878247842582, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91288.19004156471, 0.014, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039617123E9, 0.0, 2024-06-01 03:33:59.617
200.0, 187500.0, -31423.758736104817, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91290.82754741044, 0.014, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396171348E9, 0.0, 2024-06-01 03:33:59.617
201.0, 187500.0, -31417.120268001592, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91286.91599213076, 0.014, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396171467E9, 0.0, 2024-06-01 03:33:59.617
202.0, 187500.0, -31425.189247749957, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91284.36789326285, 0.014, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039617159E9, 0.0, 2024-06-01 03:33:59.617
203.0, 187500.0, -31429.592541407652, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91295.4990620016, 0.014, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396171708E9, 0.0, 2024-06-01 03:33:59.617
204.0, 187500.0, -31419.08722151366, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91298.22597482515, 0.014, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396171825E9, 0.0, 2024-06-01 03:33:59.617
205.0, 187500.0, -31415.712108100906, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91285.82075665245, 0.014, -0.026000000000000002, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396171944E9, 0.0, 2024-06-01 03:33:59.617
206.0, 187500.0, -31428.586712907163, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91283.67498918474, 0.018000000000000002, -0.02, 0.986, 192.0, 0.0, 144.0, 255.0, 96.0, 30.0, 208.0, 0.0, 0.0, 0.0, 1.7172380396172063E9, 0.0, 2024-06-01 03:33:59.617
207.0, 187500.0, -31439.516715945807, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91297.3542567914, 0.018000000000000002, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396172187E9, 0.0, 2024-06-01 03:33:59.617
208.0, 187500.0, -31429.88311408557, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91306.22789934014, 0.018000000000000002, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039617231E9, 0.0, 2024-06-01 03:33:59.617
209.0, 187500.0, -31419.08722151366, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91294.94026839022, 0.018000000000000002, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396172428E9, 0.0, 2024-06-01 03:33:59.617
210.0, 187500.0, -31424.27282622729, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91289.70996018767, 0.018000000000000002, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396172545E9, 0.0, 2024-06-01 03:33:59.617
211.0, 187500.0, -31433.369986220598, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91290.31345728796, 0.018000000000000002, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396172664E9, 0.0, 2024-06-01 03:33:59.617
212.0, 187500.0, -31427.64793964004, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91292.32511428895, 0.018000000000000002, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039617278E9, 0.0, 2024-06-01 03:33:59.617
213.0, 187500.0, -31421.478858170376, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91292.9509631337, 0.018000000000000002, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396172976E9, 0.0, 2024-06-01 03:33:59.617
214.0, 187500.0, -31423.15523900452, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91280.85866938338, 0.018000000000000002, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396173096E9, 0.0, 2024-06-01 03:33:59.617
215.0, 187500.0, -31426.46329718391, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91276.85770712588, 0.018000000000000002, -0.02, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396173215E9, 0.0, 2024-06-01 03:33:59.617
216.0, 187500.0, -31418.729593602373, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91290.82754741044, 0.018000000000000002, -0.022, 0.986, 192.0, 0.0, 144.0, 255.0, 80.0, 30.0, 208.0, 0.0, 0.0, 0.0, 1.717238039617334E9, 0.0, 2024-06-01 03:33:59.617
217.0, 187500.0, -31414.393355178043, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91299.09769285891, 0.018000000000000002, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396173468E9, 0.0, 2024-06-01 03:33:59.617
218.0, 187500.0, -31422.283520970766, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91295.74493119061, 0.018000000000000002, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396173587E9, 0.0, 2024-06-01 03:33:59.617
219.0, 187500.0, -31430.50896293032, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91287.92182063125, 0.018000000000000002, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039617372E9, 0.0, 2024-06-01 03:33:59.617
220.0, 187500.0, -31422.708204115417, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91294.87321315685, 0.018000000000000002, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039617384E9, 0.0, 2024-06-01 03:33:59.617
221.0, 187500.0, -31414.013375522303, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91297.89069865832, 0.018000000000000002, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039617396E9, 0.0, 2024-06-01 03:33:59.617
222.0, 187500.0, -31408.60425336412, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91282.6468089398, 0.018000000000000002, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039617408E9, 0.0, 2024-06-01 03:33:59.617
223.0, 187500.0, -31417.991986035348, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91284.61376245186, 0.018000000000000002, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396174195E9, 0.0, 2024-06-01 03:33:59.617
224.0, 187500.0, -31421.99294829285, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91294.33677128992, 0.018000000000000002, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396174316E9, 0.0, 2024-06-01 03:33:59.617
225.0, 187500.0, -31407.911349286005, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91284.68081768524, 0.018000000000000002, -0.022, 0.986, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396174433E9, 0.0, 2024-06-01 03:33:59.617
226.0, 187500.0, -31405.3632504181, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91275.56130594747, 0.012, -0.02, 0.988, 192.0, 0.0, 96.0, 255.0, 96.0, 30.0, 224.0, 0.0, 0.0, 0.0, 1.7172380396174552E9, 0.0, 2024-06-01 03:33:59.617
227.0, 187500.0, -31413.78985807775, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91276.83535538142, 0.012, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396174676E9, 0.0, 2024-06-01 03:33:59.617
228.0, 187500.0, -31410.302985942722, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91275.78482339202, 0.012, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396174903E9, 0.0, 2024-06-01 03:33:59.617
229.0, 187500.0, -31398.769485803783, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91279.22699203814, 0.012, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396175022E9, 0.0, 2024-06-01 03:33:59.617
230.0, 187500.0, -31395.39437239103, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91282.28918102851, 0.012, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396175141E9, 0.0, 2024-06-01 03:33:59.617
231.0, 187500.0, -31418.84135232465, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91293.5991637229, 0.012, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396175263E9, 0.0, 2024-06-01 03:33:59.617
232.0, 187500.0, -31429.279616985277, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91295.02967536804, 0.012, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039617538E9, 0.0, 2024-06-01 03:33:59.617
233.0, 187500.0, -31403.88803528405, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91287.96652412016, 0.012, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71723803961755E9, 0.0, 2024-06-01 03:33:59.617
234.0, 187500.0, -31394.54500610173, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91273.34848324639, 0.012, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.717238039617562E9, 0.0, 2024-06-01 03:33:59.617
235.0, 187500.0, -31402.993965505837, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, -91262.15025927428, 0.012, -0.02, 0.988, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7172380396175737E9, 0.0, 2024-06-01 03:33:59.617
